ConflictId,Year,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
1-134,1988,Indonesia,Government of Indonesia,,Fretilin,1132,,1,East Timor,1,1,3,12/7/1975,1,12/7/1975,1,1,12/31/1988,5,850,,,,850,3,4.0-2015
1-134,1992,Indonesia,Government of Indonesia,,Fretilin,1132,,1,East Timor,1,1,3,12/7/1975,1,12/15/1992,2,1,12/15/1992,2,850,,,,850,3,4.0-2015
1-134,1997,Indonesia,Government of Indonesia,,Fretilin,1132,,1,East Timor,1,1,3,12/7/1975,1,5/31/1997,1,0,,,850,,,,850,3,4.0-2015
1-134,1998,Indonesia,Government of Indonesia,,Fretilin,1132,,1,East Timor,1,1,3,12/7/1975,1,5/31/1997,1,0,,,850,,,,850,3,4.0-2015
1-134,1999,Indonesia,Government of Indonesia,,Fretilin,1132,,1,East Timor,1,1,3,12/7/1975,1,5/31/1997,1,1,9/22/1999,1,850,,,,850,3,4.0-2015
1-135,1975,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,0,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1976,Morocco,Government of Morocco,,POLISARIO,1417,Government of Algeria,1,Western Sahara,1,0,4,9/1/1975,1,11/4/1975,1,0,,,600,,,615,600,4,4.0-2015
1-135,1977,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,0,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1978,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,0,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1979,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,2,1,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1980,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,2,1,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1981,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,1,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1982,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,1,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1983,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,1,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1984,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,1,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1985,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,1,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1986,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,1,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1987,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,1,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1988,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,1,3,9/1/1975,1,11/4/1975,1,0,,,600,,,,600,4,4.0-2015
1-135,1989,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1,1,3,9/1/1975,1,11/4/1975,1,1,11/16/1989,1,600,,,,600,4,4.0-2015
1-136,1977,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1,0,3,12/31/1977,6,12/31/1977,6,0,,,541,,,,541,4,4.0-2015
1-136,1978,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1,0,3,12/31/1977,6,12/31/1977,6,0,,,541,,,,541,4,4.0-2015
1-136,1979,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1,0,3,12/31/1977,6,12/31/1977,6,0,,,541,,,,541,4,4.0-2015
1-136,1980,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1,0,3,12/31/1977,6,12/31/1977,6,0,,,541,,,,541,4,4.0-2015
1-136,1981,Mozambique,Government of Mozambique,,Renamo,1347,,2,,2,1,3,12/31/1977,6,12/31/1977,6,0,,,541,,,,541,4,4.0-2015
1-136,1982,Mozambique,Government of Mozambique,,Renamo,1347,,2,,2,1,3,12/31/1977,6,12/31/1977,6,0,,,541,,,,541,4,4.0-2015
1-136,1983,Mozambique,Government of Mozambique,,Renamo,1347,,2,,2,1,3,12/31/1977,6,12/31/1977,6,0,,,541,,,,541,4,4.0-2015
1-136,1984,Mozambique,Government of Mozambique,,Renamo,1347,,2,,2,1,3,12/31/1977,6,12/31/1977,6,0,,,541,,,,541,4,4.0-2015
1-136,1985,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),Renamo,1347,,2,,2,1,4,12/31/1977,6,12/31/1977,6,0,,,541,552,,,541,4,4.0-2015
1-136,1986,Mozambique,Government of Mozambique,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,1347,,2,,2,1,4,12/31/1977,6,12/31/1977,6,0,,,541,"510, 552",,,541,4,4.0-2015
1-136,1987,Mozambique,Government of Mozambique,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,1347,,2,,2,1,4,12/31/1977,6,12/31/1977,6,0,,,541,"510, 552",,,541,4,4.0-2015
1-136,1988,Mozambique,Government of Mozambique,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,1347,,2,,2,1,4,12/31/1977,6,12/31/1977,6,0,,,541,"510, 552",,,541,4,4.0-2015
1-136,1989,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),Renamo,1347,,2,,2,1,4,12/31/1977,6,12/31/1977,6,0,,,541,552,,,541,4,4.0-2015
1-136,1990,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),Renamo,1347,,2,,2,1,4,12/31/1977,6,12/31/1977,6,0,,,541,552,,,541,4,4.0-2015
1-136,1991,Mozambique,Government of Mozambique,,Renamo,1347,,2,,2,1,3,12/31/1977,6,12/31/1977,6,0,,,541,,,,541,4,4.0-2015
1-136,1992,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1,1,3,12/31/1977,6,12/31/1977,6,1,10/19/1992,1,541,,,,541,4,4.0-2015
1-136,2013,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1,1,3,12/31/1977,6,11/5/2013,1,1,11/5/2013,1,541,,,,541,4,4.0-2015
1-137,1978,Afghanistan,Government of Afghanistan,,PDPA,1133,,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1979,Afghanistan,Government of Afghanistan,,Jam'iyyat-i Islami-yi Afghanistan,1134,,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1980,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","1135, 1141, 1136, 1137, 1134, 1138",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,365,,,700,3,4.0-2015
1-137,1981,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","1135, 1141, 1136, 1139, 1137, 1134, 1138",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,365,,,700,3,4.0-2015
1-137,1982,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","1135, 1141, 1136, 1139, 1137, 1134, 1138",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,365,,,700,3,4.0-2015
1-137,1983,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","1135, 1141, 1136, 1139, 1137, 1134, 1138",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,365,,,700,3,4.0-2015
1-137,1984,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Harakat-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","1135, 1140, 1141, 1136, 1139, 1137, 1134, 1138",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,365,,,700,3,4.0-2015
1-137,1985,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","1135, 1141, 1136, 1139, 1137, 1134, 1138",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,365,,,700,3,4.0-2015
1-137,1986,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","1135, 1141, 1136, 1139, 1137, 1134, 1138",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,365,,,700,3,4.0-2015
1-137,1987,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","1135, 1141, 1136, 1139, 1137, 1134, 1138",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,365,,,700,3,4.0-2015
1-137,1988,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","1135, 1141, 1136, 1139, 1137, 1134, 1138",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,365,,,700,3,4.0-2015
1-137,1989,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","1141, 1136, 1142, 1134, 1138",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,365,,,700,3,4.0-2015
1-137,1990,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Military faction (forces of Shahnawaz Tanay)","1141, 1136, 1142, 1134, 1143",,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1991,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan","1141, 1136, 1142, 1134",,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1992,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan","1141, 1142, 1134",,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1993,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami","1141, 1142, 1144",,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1994,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami","1141, 1142, 1144",,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1995,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami, Taleban","1141, 1142, 1144, 1146",,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1996,Afghanistan,Government of Afghanistan,,"Jam'iyyat-i Islami-yi Afghanistan, Taleban, UIFSA","1134, 1146, 1147",,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1997,Afghanistan,Government of Afghanistan,,UIFSA,1147,,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1998,Afghanistan,Government of Afghanistan,,UIFSA,1147,,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,1999,Afghanistan,Government of Afghanistan,,UIFSA,1147,,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,2000,Afghanistan,Government of Afghanistan,,UIFSA,1147,,2,,2,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,2001,Afghanistan,Government of Afghanistan,,UIFSA,1147,"Government of Australia, Government of Canada, Government of France, Government of Germany, Government of Italy, Government of Japan, Government of Jordan, Government of Netherlands, Government of Poland, Government of Russia (Soviet Union), Government of Turkey, Government of United Kingdom, Government of United States of America",2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,,,"900, 20, 220, 260, 325, 740, 663, 210, 290, 365, 640, 200, 2",700,3,4.0-2015
1-137,2002,Afghanistan,Government of Afghanistan,,Hizb-i Islami-yi Afghanistan,1141,,2,,1,1,3,12/31/1975,5,4/27/1978,1,0,,,700,,,,700,3,4.0-2015
1-137,2003,Afghanistan,Government of Afghanistan,"Government of Australia, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Rumania, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,1,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"900, 390, 220, 260, 325, 210, 920, 385, 290, 360, 200, 2",,,700,3,4.0-2015
1-137,2004,Afghanistan,Government of Afghanistan,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,1146,,2,,1,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"211, 20, 316, 220, 260, 325, 770, 290, 235, 360, 317, 230, 200, 2",,,700,3,4.0-2015
1-137,2005,Afghanistan,Government of Afghanistan,"Government of Australia, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,1146,,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"900, 211, 20, 390, 220, 260, 325, 210, 385, 770, 290, 360, 317, 230, 200, 2",,,700,3,4.0-2015
1-137,2006,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,3,4.0-2015
1-137,2007,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America",Taleban,1146,,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,3,4.0-2015
1-137,2008,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 640, 200, 2",,,700,3,4.0-2015
1-137,2009,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"339, 900, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 230, 380, 640, 369, 696, 200, 2",,,700,3,4.0-2015
1-137,2010,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 640, 369, 696, 200, 2",,,700,3,4.0-2015
1-137,2011,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,3,4.0-2015
1-137,2012,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Bahrain, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",Taleban,1146,,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"339, 371, 900, 305, 373, 692, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,3,4.0-2015
1-137,2013,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,2,1,4,12/31/1975,5,4/27/1978,1,0,,,700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,3,4.0-2015
